,offspring,model
279,103,alpha=1.3
280,108,alpha=1.3
281,93,alpha=1.3
282,122,alpha=1.3
283,101,alpha=1.3
284,129,alpha=1.3
285,111,alpha=1.3
286,117,alpha=1.3
287,89,alpha=1.3
288,93,alpha=1.3
289,105,alpha=1.3
290,93,alpha=1.3
291,110,alpha=1.3
292,73,alpha=1.3
293,103,alpha=1.3
294,106,alpha=1.3
295,91,alpha=1.3
296,102,alpha=1.3
297,99,alpha=1.3
298,93,alpha=1.3
299,96,alpha=1.3
300,110,alpha=1.3
301,109,alpha=1.3
302,100,alpha=1.3
303,99,alpha=1.3
304,117,alpha=1.3
305,78,alpha=1.3
306,94,alpha=1.3
307,119,alpha=1.3
308,99,alpha=1.3
309,90,alpha=1.3
310,90,alpha=1.3
311,99,alpha=1.3
312,98,alpha=1.3
313,102,alpha=1.3
314,108,alpha=1.3
315,98,alpha=1.3
316,93,alpha=1.3
317,89,alpha=1.3
318,95,alpha=1.3
319,93,alpha=1.3
320,85,alpha=1.3
321,93,alpha=1.3
322,99,alpha=1.3
323,91,alpha=1.3
324,113,alpha=1.3
325,95,alpha=1.3
326,98,alpha=1.3
327,109,alpha=1.3
328,74,alpha=1.3
329,101,alpha=1.3
330,92,alpha=1.3
331,98,alpha=1.3
332,97,alpha=1.3
333,116,alpha=1.3
334,93,alpha=1.3
335,122,alpha=1.3
336,91,alpha=1.3
337,81,alpha=1.3
338,93,alpha=1.3
339,87,alpha=1.3
340,105,alpha=1.3
341,90,alpha=1.3
342,86,alpha=1.3
343,91,alpha=1.3
344,99,alpha=1.3
345,105,alpha=1.3
346,127,alpha=1.3
347,106,alpha=1.3
348,118,alpha=1.3
349,105,alpha=1.3
350,86,alpha=1.3
351,108,alpha=1.3
352,76,alpha=1.3
353,100,alpha=1.3
354,92,alpha=1.3
355,112,alpha=1.3
356,92,alpha=1.3
357,102,alpha=1.3
358,86,alpha=1.3
359,104,alpha=1.3
360,109,alpha=1.3
361,108,alpha=1.3
362,108,alpha=1.3
363,92,alpha=1.3
364,96,alpha=1.3
365,97,alpha=1.3
366,100,alpha=1.3
367,126,alpha=1.3
368,99,alpha=1.3
369,97,alpha=1.3
370,110,alpha=1.3
371,121,alpha=1.3
372,93,alpha=1.3
373,106,alpha=1.3
374,116,alpha=1.3
375,93,alpha=1.3
376,83,alpha=1.3
377,92,alpha=1.3
378,102,alpha=1.3
379,90,alpha=1.3
380,87,alpha=1.3
381,91,alpha=1.3
382,103,alpha=1.3
383,97,alpha=1.3
384,99,alpha=1.3
385,90,alpha=1.3
386,94,alpha=1.3
387,94,alpha=1.3
388,102,alpha=1.3
389,96,alpha=1.3
390,97,alpha=1.3
391,138,alpha=1.3
392,106,alpha=1.3
393,105,alpha=1.3
394,113,alpha=1.3
395,102,alpha=1.3
396,109,alpha=1.3
397,80,alpha=1.3
398,103,alpha=1.3
399,96,alpha=1.3
400,103,alpha=1.3
401,77,alpha=1.3
402,92,alpha=1.3
403,129,alpha=1.3
404,104,alpha=1.3
405,89,alpha=1.3
406,106,alpha=1.3
407,82,alpha=1.3
408,101,alpha=1.3
409,97,alpha=1.3
410,100,alpha=1.3
411,97,alpha=1.3
412,99,alpha=1.3
413,113,alpha=1.3
414,95,alpha=1.3
415,86,alpha=1.3
416,97,alpha=1.3
417,96,alpha=1.3
418,93,alpha=1.3
419,112,alpha=1.3
420,106,alpha=1.3
421,101,alpha=1.3
422,99,alpha=1.3
423,102,alpha=1.3
424,116,alpha=1.3
425,93,alpha=1.3
426,94,alpha=1.3
427,94,alpha=1.3
428,91,alpha=1.3
429,99,alpha=1.3
430,110,alpha=1.3
431,104,alpha=1.3
432,103,alpha=1.3
433,103,alpha=1.3
434,102,alpha=1.3
435,82,alpha=1.3
436,102,alpha=1.3
437,94,alpha=1.3
438,78,alpha=1.3
439,102,alpha=1.3
440,95,alpha=1.3
441,94,alpha=1.3
442,107,alpha=1.3
443,96,alpha=1.3
444,84,alpha=1.3
445,102,alpha=1.3
446,96,alpha=1.3
447,101,alpha=1.3
448,100,alpha=1.3
449,114,alpha=1.3
450,115,alpha=1.3
451,84,alpha=1.3
452,115,alpha=1.3
453,116,alpha=1.3
454,104,alpha=1.3
455,92,alpha=1.3
456,102,alpha=1.3
457,101,alpha=1.3
458,123,alpha=1.3
459,93,alpha=1.3
460,109,alpha=1.3
461,99,alpha=1.3
462,100,alpha=1.3
463,108,alpha=1.3
464,86,alpha=1.3
465,97,alpha=1.3
466,105,alpha=1.3
467,114,alpha=1.3
468,96,alpha=1.3
469,87,alpha=1.3
470,104,alpha=1.3
471,105,alpha=1.3
472,119,alpha=1.3
473,111,alpha=1.3
474,88,alpha=1.3
475,98,alpha=1.3
476,101,alpha=1.3
477,112,alpha=1.3
478,108,alpha=1.3
479,103,alpha=1.3
480,102,alpha=1.3
481,99,alpha=1.3
482,107,alpha=1.3
483,94,alpha=1.3
484,82,alpha=1.3
485,94,alpha=1.3
486,113,alpha=1.3
487,105,alpha=1.3
488,78,alpha=1.3
489,107,alpha=1.3
490,112,alpha=1.3
491,98,alpha=1.3
492,96,alpha=1.3
493,104,alpha=1.3
494,84,alpha=1.3
495,98,alpha=1.3
496,109,alpha=1.3
497,97,alpha=1.3
498,107,alpha=1.3
499,105,alpha=1.3
500,101,alpha=1.3
501,118,alpha=1.3
502,101,alpha=1.3
503,111,alpha=1.3
504,99,alpha=1.3
505,89,alpha=1.3
506,105,alpha=1.3
507,91,alpha=1.3
508,124,alpha=1.3
509,93,alpha=1.3
510,90,alpha=1.3
511,103,alpha=1.3
512,103,alpha=1.3
513,107,alpha=1.3
514,73,alpha=1.3
515,99,alpha=1.3
516,97,alpha=1.3
517,99,alpha=1.3
518,79,alpha=1.3
519,98,alpha=1.3
520,96,alpha=1.3
521,100,alpha=1.3
522,102,alpha=1.3
523,106,alpha=1.3
524,93,alpha=1.3
525,100,alpha=1.3
526,105,alpha=1.3
527,89,alpha=1.3
528,119,alpha=1.3
529,80,alpha=1.3
530,116,alpha=1.3
531,118,alpha=1.3
532,90,alpha=1.3
533,112,alpha=1.3
534,115,alpha=1.3
535,104,alpha=1.3
536,96,alpha=1.3
537,86,alpha=1.3
538,96,alpha=1.3
539,92,alpha=1.3
540,134,alpha=1.3
541,105,alpha=1.3
542,93,alpha=1.3
543,107,alpha=1.3
544,83,alpha=1.3
545,98,alpha=1.3
546,96,alpha=1.3
547,86,alpha=1.3
548,104,alpha=1.3
549,76,alpha=1.3
550,100,alpha=1.3
551,97,alpha=1.3
552,105,alpha=1.3
553,107,alpha=1.3
554,103,alpha=1.3
555,109,alpha=1.3
556,83,alpha=1.3
557,109,alpha=1.3
558,115,alpha=1.3
559,102,alpha=1.3
560,100,alpha=1.3
561,94,alpha=1.3
562,93,alpha=1.3
563,93,alpha=1.3
564,84,alpha=1.3
565,94,alpha=1.3
566,93,alpha=1.3
567,98,alpha=1.3
568,93,alpha=1.3
569,104,alpha=1.3
570,108,alpha=1.3
571,111,alpha=1.3
572,109,alpha=1.3
573,114,alpha=1.3
574,109,alpha=1.3
575,83,alpha=1.3
576,90,alpha=1.3
577,103,alpha=1.3
578,97,alpha=1.3
579,94,alpha=1.3
580,96,alpha=1.3
581,112,alpha=1.3
582,116,alpha=1.3
583,110,alpha=1.3
584,112,alpha=1.3
585,109,alpha=1.3
586,114,alpha=1.3
587,104,alpha=1.3
588,102,alpha=1.3
589,93,alpha=1.3
590,112,alpha=1.3
591,94,alpha=1.3
592,114,alpha=1.3
593,103,alpha=1.3
594,100,alpha=1.3
595,104,alpha=1.3
596,101,alpha=1.3
597,92,alpha=1.3
598,92,alpha=1.3
599,99,alpha=1.3
600,124,alpha=1.3
601,118,alpha=1.3
602,110,alpha=1.3
603,108,alpha=1.3
604,105,alpha=1.3
605,108,alpha=1.3
606,113,alpha=1.3
607,71,alpha=1.3
608,102,alpha=1.3
609,87,alpha=1.3
610,101,alpha=1.3
611,109,alpha=1.3
612,85,alpha=1.3
613,107,alpha=1.3
614,99,alpha=1.3
615,102,alpha=1.3
616,90,alpha=1.3
617,90,alpha=1.3
618,89,alpha=1.3
619,97,alpha=1.3
620,108,alpha=1.3
621,99,alpha=1.3
622,86,alpha=1.3
623,94,alpha=1.3
624,90,alpha=1.3
625,107,alpha=1.3
626,109,alpha=1.3
627,92,alpha=1.3
628,116,alpha=1.3
629,107,alpha=1.3
630,103,alpha=1.3
631,101,alpha=1.3
632,91,alpha=1.3
633,83,alpha=1.3
634,95,alpha=1.3
635,90,alpha=1.3
636,107,alpha=1.3
637,106,alpha=1.3
638,90,alpha=1.3
639,87,alpha=1.3
640,96,alpha=1.3
641,110,alpha=1.3
642,84,alpha=1.3
643,93,alpha=1.3
644,95,alpha=1.3
645,92,alpha=1.3
646,89,alpha=1.3
647,84,alpha=1.3
648,94,alpha=1.3
649,100,alpha=1.3
650,93,alpha=1.3
651,111,alpha=1.3
652,112,alpha=1.3
653,100,alpha=1.3
654,101,alpha=1.3
655,110,alpha=1.3
656,101,alpha=1.3
657,97,alpha=1.3
658,116,alpha=1.3
659,99,alpha=1.3
660,88,alpha=1.3
661,100,alpha=1.3
662,116,alpha=1.3
663,103,alpha=1.3
664,103,alpha=1.3
665,94,alpha=1.3
666,91,alpha=1.3
667,103,alpha=1.3
668,94,alpha=1.3
669,90,alpha=1.3
670,99,alpha=1.3
671,100,alpha=1.3
672,100,alpha=1.3
673,108,alpha=1.3
674,103,alpha=1.3
675,115,alpha=1.3
676,107,alpha=1.3
677,107,alpha=1.3
678,98,alpha=1.3
679,99,alpha=1.3
680,93,alpha=1.3
681,97,alpha=1.3
682,98,alpha=1.3
683,90,alpha=1.3
684,86,alpha=1.3
685,113,alpha=1.3
686,90,alpha=1.3
687,112,alpha=1.3
688,111,alpha=1.3
689,111,alpha=1.3
690,132,alpha=1.3
691,95,alpha=1.3
692,101,alpha=1.3
693,95,alpha=1.3
694,116,alpha=1.3
695,93,alpha=1.3
696,95,alpha=1.3
697,118,alpha=1.3
698,109,alpha=1.3
699,109,alpha=1.3
700,97,alpha=1.3
701,90,alpha=1.3
702,88,alpha=1.3
703,100,alpha=1.3
704,76,alpha=1.3
705,108,alpha=1.3
706,88,alpha=1.3
707,104,alpha=1.3
708,103,alpha=1.3
709,105,alpha=1.3
710,101,alpha=1.3
711,97,alpha=1.3
712,95,alpha=1.3
713,106,alpha=1.3
714,115,alpha=1.3
715,102,alpha=1.3
716,112,alpha=1.3
717,94,alpha=1.3
718,89,alpha=1.3
719,104,alpha=1.3
720,100,alpha=1.3
721,102,alpha=1.3
722,106,alpha=1.3
723,102,alpha=1.3
724,92,alpha=1.3
725,79,alpha=1.3
726,116,alpha=1.3
727,103,alpha=1.3
728,106,alpha=1.3
729,111,alpha=1.3
730,91,alpha=1.3
731,104,alpha=1.3
732,102,alpha=1.3
733,118,alpha=1.3
734,115,alpha=1.3
735,99,alpha=1.3
736,101,alpha=1.3
737,96,alpha=1.3
738,107,alpha=1.3
739,108,alpha=1.3
740,109,alpha=1.3
741,92,alpha=1.3
742,110,alpha=1.3
743,84,alpha=1.3
744,103,alpha=1.3
745,109,alpha=1.3
746,106,alpha=1.3
747,99,alpha=1.3
748,95,alpha=1.3
749,95,alpha=1.3
750,113,alpha=1.3
751,94,alpha=1.3
752,102,alpha=1.3
753,82,alpha=1.3
754,104,alpha=1.3
755,114,alpha=1.3
756,103,alpha=1.3
757,99,alpha=1.3
758,88,alpha=1.3
759,82,alpha=1.3
760,121,alpha=1.3
761,87,alpha=1.3
762,96,alpha=1.3
763,103,alpha=1.3
764,116,alpha=1.3
765,99,alpha=1.3
766,105,alpha=1.3
767,80,alpha=1.3
768,124,alpha=1.3
769,97,alpha=1.3
770,93,alpha=1.3
771,94,alpha=1.3
772,83,alpha=1.3
773,75,alpha=1.3
774,106,alpha=1.3
775,104,alpha=1.3
776,101,alpha=1.3
777,92,alpha=1.3
778,109,alpha=1.3
779,83,alpha=1.3
780,96,alpha=1.3
781,91,alpha=1.3
782,106,alpha=1.3
783,113,alpha=1.3
784,100,alpha=1.3
785,109,alpha=1.3
786,108,alpha=1.3
787,76,alpha=1.3
788,105,alpha=1.3
789,112,alpha=1.3
790,87,alpha=1.3
791,96,alpha=1.3
792,110,alpha=1.3
793,109,alpha=1.3
794,86,alpha=1.3
795,109,alpha=1.3
796,124,alpha=1.3
797,98,alpha=1.3
798,100,alpha=1.3
799,102,alpha=1.3
800,101,alpha=1.3
801,106,alpha=1.3
802,99,alpha=1.3
803,80,alpha=1.3
804,101,alpha=1.3
805,102,alpha=1.3
806,108,alpha=1.3
807,88,alpha=1.3
808,94,alpha=1.3
809,99,alpha=1.3
810,112,alpha=1.3
811,117,alpha=1.3
812,87,alpha=1.3
813,108,alpha=1.3
814,98,alpha=1.3
815,101,alpha=1.3
816,111,alpha=1.3
817,102,alpha=1.3
818,104,alpha=1.3
819,117,alpha=1.3
820,107,alpha=1.3
821,85,alpha=1.3
822,120,alpha=1.3
823,98,alpha=1.3
824,90,alpha=1.3
825,115,alpha=1.3
826,90,alpha=1.3
827,94,alpha=1.3
828,114,alpha=1.3
829,98,alpha=1.3
830,109,alpha=1.3
831,96,alpha=1.3
832,97,alpha=1.3
833,101,alpha=1.3
834,87,alpha=1.3
835,102,alpha=1.3
836,86,alpha=1.3
837,96,alpha=1.3
838,117,alpha=1.3
839,100,alpha=1.3
840,93,alpha=1.3
841,105,alpha=1.3
842,117,alpha=1.3
843,106,alpha=1.3
844,101,alpha=1.3
845,104,alpha=1.3
846,88,alpha=1.3
847,75,alpha=1.3
848,80,alpha=1.3
849,102,alpha=1.3
850,101,alpha=1.3
851,105,alpha=1.3
852,100,alpha=1.3
853,95,alpha=1.3
854,94,alpha=1.3
855,90,alpha=1.3
856,120,alpha=1.3
857,106,alpha=1.3
858,108,alpha=1.3
859,99,alpha=1.3
860,98,alpha=1.3
861,82,alpha=1.3
862,105,alpha=1.3
863,93,alpha=1.3
864,114,alpha=1.3
865,83,alpha=1.3
866,59,alpha=1.3
867,103,alpha=1.3
868,122,alpha=1.3
869,92,alpha=1.3
870,121,alpha=1.3
871,97,alpha=1.3
872,88,alpha=1.3
873,107,alpha=1.3
874,116,alpha=1.3
875,103,alpha=1.3
876,86,alpha=1.3
877,98,alpha=1.3
878,94,alpha=1.3
879,101,alpha=1.3
880,101,alpha=1.3
881,101,alpha=1.3
882,116,alpha=1.3
883,113,alpha=1.3
884,89,alpha=1.3
885,124,alpha=1.3
886,91,alpha=1.3
887,100,alpha=1.3
888,100,alpha=1.3
889,84,alpha=1.3
890,99,alpha=1.3
891,112,alpha=1.3
892,115,alpha=1.3
893,98,alpha=1.3
894,86,alpha=1.3
895,107,alpha=1.3
896,96,alpha=1.3
897,118,alpha=1.3
898,81,alpha=1.3
899,87,alpha=1.3
900,95,alpha=1.3
901,94,alpha=1.3
902,127,alpha=1.3
903,101,alpha=1.3
904,113,alpha=1.3
905,94,alpha=1.3
906,102,alpha=1.3
907,87,alpha=1.3
908,97,alpha=1.3
909,105,alpha=1.3
910,95,alpha=1.3
911,110,alpha=1.3
912,83,alpha=1.3
913,116,alpha=1.3
914,100,alpha=1.3
915,97,alpha=1.3
916,107,alpha=1.3
917,99,alpha=1.3
918,91,alpha=1.3
919,103,alpha=1.3
920,84,alpha=1.3
921,77,alpha=1.3
922,120,alpha=1.3
923,100,alpha=1.3
924,98,alpha=1.3
925,110,alpha=1.3
926,105,alpha=1.3
927,99,alpha=1.3
928,91,alpha=1.3
929,111,alpha=1.3
930,82,alpha=1.3
931,123,alpha=1.3
932,101,alpha=1.3
933,84,alpha=1.3
934,93,alpha=1.3
935,111,alpha=1.3
936,112,alpha=1.3
937,96,alpha=1.3
938,112,alpha=1.3
939,99,alpha=1.3
940,87,alpha=1.3
941,90,alpha=1.3
942,109,alpha=1.3
943,114,alpha=1.3
944,101,alpha=1.3
945,97,alpha=1.3
946,109,alpha=1.3
947,89,alpha=1.3
948,100,alpha=1.3
949,92,alpha=1.3
950,82,alpha=1.3
951,93,alpha=1.3
952,92,alpha=1.3
953,127,alpha=1.3
954,103,alpha=1.3
955,101,alpha=1.3
956,97,alpha=1.3
957,101,alpha=1.3
958,84,alpha=1.3
959,89,alpha=1.3
960,84,alpha=1.3
961,79,alpha=1.3
962,81,alpha=1.3
963,103,alpha=1.3
964,83,alpha=1.3
965,80,alpha=1.3
966,109,alpha=1.3
967,103,alpha=1.3
968,101,alpha=1.3
969,96,alpha=1.3
970,104,alpha=1.3
971,95,alpha=1.3
972,101,alpha=1.3
973,97,alpha=1.3
974,104,alpha=1.3
975,103,alpha=1.3
976,106,alpha=1.3
977,102,alpha=1.3
978,97,alpha=1.3
979,92,alpha=1.3
980,98,alpha=1.3
981,103,alpha=1.3
982,107,alpha=1.3
983,102,alpha=1.3
984,108,alpha=1.3
985,106,alpha=1.3
986,84,alpha=1.3
987,88,alpha=1.3
988,107,alpha=1.3
989,107,alpha=1.3
990,117,alpha=1.3
991,94,alpha=1.3
992,97,alpha=1.3
993,109,alpha=1.3
994,98,alpha=1.3
995,100,alpha=1.3
996,88,alpha=1.3
997,114,alpha=1.3
998,103,alpha=1.3
999,106,alpha=1.3
1000,103,alpha=1.3
1001,91,alpha=1.3
1002,102,alpha=1.3
1003,114,alpha=1.3
1004,87,alpha=1.3
1005,102,alpha=1.3
1006,82,alpha=1.3
1007,102,alpha=1.3
1008,93,alpha=1.3
1009,93,alpha=1.3
1010,100,alpha=1.3
1011,96,alpha=1.3
1012,113,alpha=1.3
1013,92,alpha=1.3
1014,96,alpha=1.3
1015,108,alpha=1.3
1016,119,alpha=1.3
1017,97,alpha=1.3
1018,110,alpha=1.3
1019,93,alpha=1.3
1020,112,alpha=1.3
1021,93,alpha=1.3
1022,93,alpha=1.3
1023,104,alpha=1.3
1024,111,alpha=1.3
1025,103,alpha=1.3
1026,108,alpha=1.3
1027,108,alpha=1.3
1028,103,alpha=1.3
1029,118,alpha=1.3
1030,90,alpha=1.3
1031,110,alpha=1.3
1032,113,alpha=1.3
1033,74,alpha=1.3
1034,116,alpha=1.3
1035,107,alpha=1.3
1036,94,alpha=1.3
1037,88,alpha=1.3
1038,116,alpha=1.3
1039,108,alpha=1.3
1040,107,alpha=1.3
1041,91,alpha=1.3
1042,117,alpha=1.3
1043,110,alpha=1.3
1044,109,alpha=1.3
1045,118,alpha=1.3
1046,111,alpha=1.3
1047,91,alpha=1.3
1048,113,alpha=1.3
1049,108,alpha=1.3
1050,94,alpha=1.3
1051,115,alpha=1.3
1052,91,alpha=1.3
1053,99,alpha=1.3
1054,92,alpha=1.3
1055,86,alpha=1.3
1056,103,alpha=1.3
1057,95,alpha=1.3
1058,95,alpha=1.3
1059,83,alpha=1.3
1060,94,alpha=1.3
1061,83,alpha=1.3
1062,108,alpha=1.3
1063,96,alpha=1.3
1064,85,alpha=1.3
1065,82,alpha=1.3
1066,90,alpha=1.3
1067,90,alpha=1.3
1068,91,alpha=1.3
1069,97,alpha=1.3
1070,106,alpha=1.3
1071,99,alpha=1.3
1072,103,alpha=1.3
1073,94,alpha=1.3
1074,103,alpha=1.3
1075,113,alpha=1.3
1076,99,alpha=1.3
1077,105,alpha=1.3
1078,104,alpha=1.3
1079,113,alpha=1.3
1080,103,alpha=1.3
1081,93,alpha=1.3
1082,90,alpha=1.3
1083,96,alpha=1.3
1084,98,alpha=1.3
1085,110,alpha=1.3
1086,104,alpha=1.3
1087,73,alpha=1.3
1088,111,alpha=1.3
1089,100,alpha=1.3
1090,100,alpha=1.3
1091,86,alpha=1.3
1092,107,alpha=1.3
1093,87,alpha=1.3
1094,90,alpha=1.3
1095,91,alpha=1.3
1096,101,alpha=1.3
1097,110,alpha=1.3
1098,100,alpha=1.3
1099,91,alpha=1.3
1100,113,alpha=1.3
1101,110,alpha=1.3
1102,99,alpha=1.3
1103,118,alpha=1.3
1104,108,alpha=1.3
1105,100,alpha=1.3
1106,110,alpha=1.3
1107,95,alpha=1.3
1108,97,alpha=1.3
1109,97,alpha=1.3
1110,99,alpha=1.3
1111,112,alpha=1.3
1112,123,alpha=1.3
1113,107,alpha=1.3
1114,103,alpha=1.3
1115,110,alpha=1.3
1116,97,alpha=1.3
1117,94,alpha=1.3
1118,116,alpha=1.3
1119,101,alpha=1.3
1120,89,alpha=1.3
1121,84,alpha=1.3
1122,84,alpha=1.3
1123,93,alpha=1.3
1124,85,alpha=1.3
1125,100,alpha=1.3
1126,99,alpha=1.3
1127,94,alpha=1.3
1128,109,alpha=1.3
1129,84,alpha=1.3
1130,101,alpha=1.3
1131,120,alpha=1.3
1132,109,alpha=1.3
1133,119,alpha=1.3
1134,93,alpha=1.3
1135,97,alpha=1.3
1136,90,alpha=1.3
1137,99,alpha=1.3
1138,103,alpha=1.3
1139,117,alpha=1.3
1140,103,alpha=1.3
1141,90,alpha=1.3
1142,102,alpha=1.3
1143,103,alpha=1.3
1144,98,alpha=1.3
1145,99,alpha=1.3
1146,102,alpha=1.3
1147,102,alpha=1.3
1148,115,alpha=1.3
1149,104,alpha=1.3
1150,84,alpha=1.3
1151,104,alpha=1.3
1152,117,alpha=1.3
1153,94,alpha=1.3
1154,88,alpha=1.3
1155,106,alpha=1.3
1156,93,alpha=1.3
1157,111,alpha=1.3
1158,108,alpha=1.3
1159,103,alpha=1.3
1160,94,alpha=1.3
1161,87,alpha=1.3
1162,113,alpha=1.3
1163,104,alpha=1.3
1164,108,alpha=1.3
1165,108,alpha=1.3
1166,114,alpha=1.3
1167,106,alpha=1.3
1168,133,alpha=1.3
1169,111,alpha=1.3
1170,102,alpha=1.3
1171,102,alpha=1.3
1172,109,alpha=1.3
1173,96,alpha=1.3
1174,105,alpha=1.3
1175,88,alpha=1.3
1176,92,alpha=1.3
1177,104,alpha=1.3
1178,101,alpha=1.3
1179,95,alpha=1.3
1180,107,alpha=1.3
1181,106,alpha=1.3
1182,104,alpha=1.3
1183,100,alpha=1.3
1184,96,alpha=1.3
1185,95,alpha=1.3
1186,95,alpha=1.3
1187,94,alpha=1.3
1188,87,alpha=1.3
1189,90,alpha=1.3
1190,100,alpha=1.3
1191,88,alpha=1.3
1192,92,alpha=1.3
1193,89,alpha=1.3
1194,98,alpha=1.3
1195,87,alpha=1.3
1196,99,alpha=1.3
1197,107,alpha=1.3
1198,78,alpha=1.3
1199,83,alpha=1.3
1200,93,alpha=1.3
1201,96,alpha=1.3
1202,102,alpha=1.3
1203,141,alpha=1.3
1204,94,alpha=1.3
1205,99,alpha=1.3
1206,115,alpha=1.3
1207,95,alpha=1.3
1208,115,alpha=1.3
1209,113,alpha=1.3
1210,104,alpha=1.3
1211,108,alpha=1.3
1212,103,alpha=1.3
1213,107,alpha=1.3
1214,106,alpha=1.3
1215,81,alpha=1.3
1216,99,alpha=1.3
1217,105,alpha=1.3
1218,107,alpha=1.3
1219,98,alpha=1.3
1220,113,alpha=1.3
1221,97,alpha=1.3
1222,122,alpha=1.3
1223,106,alpha=1.3
1224,109,alpha=1.3
1225,99,alpha=1.3
1226,107,alpha=1.3
1227,113,alpha=1.3
1228,103,alpha=1.3
1229,108,alpha=1.3
1230,92,alpha=1.3
1231,105,alpha=1.3
1232,104,alpha=1.3
1233,111,alpha=1.3
1234,106,alpha=1.3
1235,94,alpha=1.3
1236,98,alpha=1.3
1237,77,alpha=1.3
1238,80,alpha=1.3
1239,118,alpha=1.3
1240,85,alpha=1.3
1241,113,alpha=1.3
1242,109,alpha=1.3
1243,106,alpha=1.3
1244,87,alpha=1.3
1245,104,alpha=1.3
1246,120,alpha=1.3
1247,110,alpha=1.3
1248,82,alpha=1.3
1249,103,alpha=1.3
1250,105,alpha=1.3
1251,90,alpha=1.3
1252,104,alpha=1.3
1253,96,alpha=1.3
1254,92,alpha=1.3
1255,100,alpha=1.3
1256,80,alpha=1.3
1257,88,alpha=1.3
1258,106,alpha=1.3
1259,110,alpha=1.3
1260,108,alpha=1.3
1261,94,alpha=1.3
1262,87,alpha=1.3
1263,99,alpha=1.3
1264,81,alpha=1.3
1265,116,alpha=1.3
1266,111,alpha=1.3
1267,94,alpha=1.3
1268,107,alpha=1.3
1269,113,alpha=1.3
1270,105,alpha=1.3
1271,93,alpha=1.3
1272,93,alpha=1.3
1273,100,alpha=1.3
1274,104,alpha=1.3
1275,108,alpha=1.3
1276,98,alpha=1.3
1277,119,alpha=1.3
1278,89,alpha=1.3
1279,112,alpha=1.3
1280,97,alpha=1.3
1281,112,alpha=1.3
1282,106,alpha=1.3
1283,102,alpha=1.3
1284,115,alpha=1.3
1285,101,alpha=1.3
1286,116,alpha=1.3
1287,102,alpha=1.3
1288,105,alpha=1.3
1289,95,alpha=1.3
1290,87,alpha=1.3
1291,91,alpha=1.3
1292,94,alpha=1.3
1293,98,alpha=1.3
1294,91,alpha=1.3
1295,114,alpha=1.3
1296,80,alpha=1.3
1297,100,alpha=1.3
1298,111,alpha=1.3
1299,114,alpha=1.3
1300,85,alpha=1.3
1301,86,alpha=1.3
1302,103,alpha=1.3
1303,99,alpha=1.3
1304,96,alpha=1.3
1305,104,alpha=1.3
1306,88,alpha=1.3
1307,94,alpha=1.3
1308,92,alpha=1.3
1309,110,alpha=1.3
1310,101,alpha=1.3
1311,89,alpha=1.3
1312,83,alpha=1.3
1313,99,alpha=1.3
1314,115,alpha=1.3
1315,106,alpha=1.3
1316,99,alpha=1.3
1317,111,alpha=1.3
1318,83,alpha=1.3
1319,100,alpha=1.3
1320,90,alpha=1.3
1321,100,alpha=1.3
1322,81,alpha=1.3
1323,87,alpha=1.3
1324,114,alpha=1.3
1325,94,alpha=1.3
1326,105,alpha=1.3
1327,116,alpha=1.3
1328,105,alpha=1.3
1329,103,alpha=1.3
1330,93,alpha=1.3
1331,101,alpha=1.3
1332,114,alpha=1.3
1333,86,alpha=1.3
1334,80,alpha=1.3
1335,84,alpha=1.3
1336,97,alpha=1.3
1337,88,alpha=1.3
1338,93,alpha=1.3
1339,110,alpha=1.3
1340,98,alpha=1.3
1341,113,alpha=1.3
1342,90,alpha=1.3
1343,98,alpha=1.3
1344,96,alpha=1.3
1345,89,alpha=1.3
1346,103,alpha=1.3
1347,92,alpha=1.3
1348,110,alpha=1.3
1349,100,alpha=1.3
1350,97,alpha=1.3
1351,102,alpha=1.3
1352,112,alpha=1.3
1353,107,alpha=1.3
1354,80,alpha=1.3
1355,90,alpha=1.3
1356,107,alpha=1.3
1357,103,alpha=1.3
1358,87,alpha=1.3
1359,94,alpha=1.3
1360,86,alpha=1.3
1361,108,alpha=1.3
1362,130,alpha=1.3
1363,88,alpha=1.3
1364,110,alpha=1.3
1365,101,alpha=1.3
1366,100,alpha=1.3
1367,106,alpha=1.3
1368,97,alpha=1.3
1369,93,alpha=1.3
1370,85,alpha=1.3
1371,105,alpha=1.3
1372,98,alpha=1.3
1373,90,alpha=1.3
1374,117,alpha=1.3
1375,99,alpha=1.3
1376,75,alpha=1.3
1377,110,alpha=1.3
1378,99,alpha=1.3
1379,79,alpha=1.3
1380,89,alpha=1.3
1381,95,alpha=1.3
1382,100,alpha=1.3
1383,104,alpha=1.3
1384,109,alpha=1.3
1385,90,alpha=1.3
1386,82,alpha=1.3
1387,103,alpha=1.3
1388,96,alpha=1.3
1389,107,alpha=1.3
1390,83,alpha=1.3
1391,94,alpha=1.3
1392,96,alpha=1.3
1393,88,alpha=1.3
1394,117,alpha=1.3
1395,98,alpha=1.3
1396,103,alpha=1.3
1397,109,alpha=1.3
1398,111,alpha=1.3
1399,90,alpha=1.3
1400,92,alpha=1.3
1401,100,alpha=1.3
1402,99,alpha=1.3
1403,97,alpha=1.3
1404,89,alpha=1.3
1405,110,alpha=1.3
1406,107,alpha=1.3
1407,101,alpha=1.3
1408,87,alpha=1.3
1409,91,alpha=1.3
