,offspring,model
1309,100,alpha=1.3
1310,83,alpha=1.3
1311,103,alpha=1.3
1312,64,alpha=1.3
1313,107,alpha=1.3
1314,98,alpha=1.3
1315,129,alpha=1.3
1316,63,alpha=1.3
1317,65,alpha=1.3
1318,102,alpha=1.3
1319,88,alpha=1.3
1320,144,alpha=1.3
1321,59,alpha=1.3
1322,129,alpha=1.3
1323,88,alpha=1.3
1324,166,alpha=1.3
1325,60,alpha=1.3
1326,145,alpha=1.3
1327,85,alpha=1.3
1328,158,alpha=1.3
1329,194,alpha=1.3
1330,127,alpha=1.3
1331,90,alpha=1.3
1332,54,alpha=1.3
1333,77,alpha=1.3
1334,90,alpha=1.3
1335,107,alpha=1.3
1336,114,alpha=1.3
1337,109,alpha=1.3
1338,59,alpha=1.3
1339,287,alpha=1.3
1340,64,alpha=1.3
1341,130,alpha=1.3
1342,98,alpha=1.3
1343,51,alpha=1.3
1344,60,alpha=1.3
1345,61,alpha=1.3
1346,25,alpha=1.3
1347,63,alpha=1.3
1348,109,alpha=1.3
1349,129,alpha=1.3
1350,67,alpha=1.3
1351,75,alpha=1.3
1352,59,alpha=1.3
1353,78,alpha=1.3
1354,89,alpha=1.3
1355,51,alpha=1.3
1356,545,alpha=1.3
1357,82,alpha=1.3
1358,61,alpha=1.3
1359,72,alpha=1.3
1360,64,alpha=1.3
1361,108,alpha=1.3
1362,76,alpha=1.3
1363,153,alpha=1.3
1364,86,alpha=1.3
1365,80,alpha=1.3
1366,46,alpha=1.3
1367,104,alpha=1.3
1368,58,alpha=1.3
1369,64,alpha=1.3
1370,100,alpha=1.3
1371,90,alpha=1.3
1372,67,alpha=1.3
1373,81,alpha=1.3
1374,77,alpha=1.3
1375,86,alpha=1.3
1376,65,alpha=1.3
1377,74,alpha=1.3
1378,168,alpha=1.3
1379,61,alpha=1.3
1380,95,alpha=1.3
1381,64,alpha=1.3
1382,78,alpha=1.3
1383,33,alpha=1.3
1384,22,alpha=1.3
1385,154,alpha=1.3
1386,122,alpha=1.3
1387,53,alpha=1.3
1388,92,alpha=1.3
1389,64,alpha=1.3
1390,71,alpha=1.3
1391,69,alpha=1.3
1392,53,alpha=1.3
1393,71,alpha=1.3
1394,57,alpha=1.3
1395,100,alpha=1.3
1396,78,alpha=1.3
1397,26,alpha=1.3
1398,210,alpha=1.3
1399,82,alpha=1.3
1400,85,alpha=1.3
1401,108,alpha=1.3
1402,88,alpha=1.3
1403,139,alpha=1.3
1404,94,alpha=1.3
1405,110,alpha=1.3
1406,85,alpha=1.3
1407,72,alpha=1.3
1408,73,alpha=1.3
1409,66,alpha=1.3
1410,90,alpha=1.3
1411,50,alpha=1.3
1412,69,alpha=1.3
1413,66,alpha=1.3
1414,223,alpha=1.3
1415,113,alpha=1.3
1416,129,alpha=1.3
1417,48,alpha=1.3
1418,106,alpha=1.3
1419,56,alpha=1.3
1420,59,alpha=1.3
1421,91,alpha=1.3
1422,86,alpha=1.3
1423,99,alpha=1.3
1424,63,alpha=1.3
1425,66,alpha=1.3
1426,57,alpha=1.3
1427,105,alpha=1.3
1428,108,alpha=1.3
1429,122,alpha=1.3
1430,63,alpha=1.3
1431,192,alpha=1.3
1432,208,alpha=1.3
1433,120,alpha=1.3
1434,69,alpha=1.3
1435,38,alpha=1.3
1436,90,alpha=1.3
1437,67,alpha=1.3
1438,56,alpha=1.3
1439,57,alpha=1.3
1440,58,alpha=1.3
1441,71,alpha=1.3
1442,29,alpha=1.3
1443,94,alpha=1.3
1444,103,alpha=1.3
1445,87,alpha=1.3
1446,84,alpha=1.3
1447,99,alpha=1.3
1448,94,alpha=1.3
1449,121,alpha=1.3
1450,101,alpha=1.3
1451,129,alpha=1.3
1452,95,alpha=1.3
1453,120,alpha=1.3
1454,78,alpha=1.3
1455,95,alpha=1.3
1456,105,alpha=1.3
1457,214,alpha=1.3
1458,96,alpha=1.3
1459,73,alpha=1.3
1460,243,alpha=1.3
1461,66,alpha=1.3
1462,27,alpha=1.3
1463,61,alpha=1.3
1464,58,alpha=1.3
1465,82,alpha=1.3
1466,279,alpha=1.3
1467,49,alpha=1.3
1468,124,alpha=1.3
1469,77,alpha=1.3
1470,80,alpha=1.3
1471,94,alpha=1.3
1472,89,alpha=1.3
1473,87,alpha=1.3
1474,46,alpha=1.3
1475,61,alpha=1.3
1476,77,alpha=1.3
1477,49,alpha=1.3
1478,109,alpha=1.3
1479,85,alpha=1.3
1480,33,alpha=1.3
1481,52,alpha=1.3
1482,127,alpha=1.3
1483,65,alpha=1.3
1484,93,alpha=1.3
1485,64,alpha=1.3
1486,70,alpha=1.3
1487,78,alpha=1.3
1488,62,alpha=1.3
1489,86,alpha=1.3
1490,49,alpha=1.3
1491,179,alpha=1.3
1492,76,alpha=1.3
1493,98,alpha=1.3
1494,95,alpha=1.3
1495,82,alpha=1.3
1496,144,alpha=1.3
1497,120,alpha=1.3
1498,98,alpha=1.3
1499,97,alpha=1.3
1500,110,alpha=1.3
1501,92,alpha=1.3
1502,123,alpha=1.3
1503,110,alpha=1.3
1504,64,alpha=1.3
1505,117,alpha=1.3
1506,69,alpha=1.3
1507,218,alpha=1.3
1508,115,alpha=1.3
1509,58,alpha=1.3
1510,93,alpha=1.3
1511,119,alpha=1.3
1512,57,alpha=1.3
1513,89,alpha=1.3
1514,64,alpha=1.3
1515,54,alpha=1.3
1516,73,alpha=1.3
1517,64,alpha=1.3
1518,572,alpha=1.3
1519,95,alpha=1.3
1520,57,alpha=1.3
1521,100,alpha=1.3
1522,263,alpha=1.3
1523,73,alpha=1.3
1524,73,alpha=1.3
1525,57,alpha=1.3
1526,124,alpha=1.3
1527,62,alpha=1.3
1528,96,alpha=1.3
1529,112,alpha=1.3
1530,215,alpha=1.3
1531,46,alpha=1.3
1532,34,alpha=1.3
1533,62,alpha=1.3
1534,68,alpha=1.3
1535,61,alpha=1.3
1536,94,alpha=1.3
1537,94,alpha=1.3
1538,71,alpha=1.3
1539,73,alpha=1.3
1540,262,alpha=1.3
1541,63,alpha=1.3
1542,61,alpha=1.3
1543,71,alpha=1.3
1544,86,alpha=1.3
1545,74,alpha=1.3
1546,69,alpha=1.3
1547,68,alpha=1.3
1548,61,alpha=1.3
1549,60,alpha=1.3
1550,81,alpha=1.3
1551,177,alpha=1.3
1552,140,alpha=1.3
1553,118,alpha=1.3
1554,63,alpha=1.3
1555,77,alpha=1.3
1556,63,alpha=1.3
1557,128,alpha=1.3
1558,85,alpha=1.3
1559,104,alpha=1.3
1560,64,alpha=1.3
1561,102,alpha=1.3
1562,66,alpha=1.3
1563,59,alpha=1.3
1564,93,alpha=1.3
1565,86,alpha=1.3
1566,58,alpha=1.3
1567,73,alpha=1.3
1568,61,alpha=1.3
1569,59,alpha=1.3
1570,104,alpha=1.3
1571,65,alpha=1.3
1572,87,alpha=1.3
1573,80,alpha=1.3
1574,57,alpha=1.3
1575,85,alpha=1.3
1576,87,alpha=1.3
1577,53,alpha=1.3
1578,102,alpha=1.3
1579,71,alpha=1.3
1580,60,alpha=1.3
1581,75,alpha=1.3
1582,86,alpha=1.3
1583,129,alpha=1.3
1584,113,alpha=1.3
1585,86,alpha=1.3
1586,97,alpha=1.3
1587,87,alpha=1.3
1588,354,alpha=1.3
1589,53,alpha=1.3
1590,112,alpha=1.3
1591,63,alpha=1.3
1592,63,alpha=1.3
1593,419,alpha=1.3
1594,68,alpha=1.3
1595,66,alpha=1.3
1596,76,alpha=1.3
1597,115,alpha=1.3
1598,64,alpha=1.3
1599,102,alpha=1.3
1600,87,alpha=1.3
1601,250,alpha=1.3
1602,71,alpha=1.3
1603,227,alpha=1.3
1604,56,alpha=1.3
1605,70,alpha=1.3
1606,92,alpha=1.3
1607,50,alpha=1.3
1608,175,alpha=1.3
1609,107,alpha=1.3
1610,97,alpha=1.3
1611,165,alpha=1.3
1612,57,alpha=1.3
1613,111,alpha=1.3
1614,56,alpha=1.3
1615,185,alpha=1.3
1616,64,alpha=1.3
1617,78,alpha=1.3
1618,90,alpha=1.3
1619,89,alpha=1.3
1620,91,alpha=1.3
1621,87,alpha=1.3
1622,64,alpha=1.3
1623,85,alpha=1.3
1624,102,alpha=1.3
1625,288,alpha=1.3
1626,46,alpha=1.3
1627,73,alpha=1.3
1628,85,alpha=1.3
1629,67,alpha=1.3
1630,83,alpha=1.3
1631,75,alpha=1.3
1632,83,alpha=1.3
1633,113,alpha=1.3
1634,142,alpha=1.3
1635,77,alpha=1.3
1636,56,alpha=1.3
1637,82,alpha=1.3
1638,60,alpha=1.3
1639,82,alpha=1.3
1640,85,alpha=1.3
1641,46,alpha=1.3
1642,130,alpha=1.3
1643,62,alpha=1.3
1644,174,alpha=1.3
1645,57,alpha=1.3
1646,53,alpha=1.3
1647,47,alpha=1.3
1648,89,alpha=1.3
1649,66,alpha=1.3
1650,71,alpha=1.3
1651,106,alpha=1.3
1652,221,alpha=1.3
1653,43,alpha=1.3
1654,107,alpha=1.3
1655,105,alpha=1.3
1656,55,alpha=1.3
1657,91,alpha=1.3
1658,74,alpha=1.3
1659,144,alpha=1.3
1660,103,alpha=1.3
1661,218,alpha=1.3
1662,45,alpha=1.3
1663,82,alpha=1.3
1664,52,alpha=1.3
1665,87,alpha=1.3
1666,78,alpha=1.3
1667,67,alpha=1.3
1668,73,alpha=1.3
1669,77,alpha=1.3
1670,72,alpha=1.3
1671,67,alpha=1.3
1672,79,alpha=1.3
1673,67,alpha=1.3
1674,83,alpha=1.3
1675,69,alpha=1.3
1676,72,alpha=1.3
1677,107,alpha=1.3
1678,68,alpha=1.3
1679,61,alpha=1.3
1680,111,alpha=1.3
1681,63,alpha=1.3
1682,79,alpha=1.3
1683,63,alpha=1.3
1684,85,alpha=1.3
1685,64,alpha=1.3
1686,66,alpha=1.3
1687,54,alpha=1.3
1688,870,alpha=1.3
1689,71,alpha=1.3
1690,151,alpha=1.3
1691,43,alpha=1.3
1692,72,alpha=1.3
1693,87,alpha=1.3
1694,71,alpha=1.3
1695,100,alpha=1.3
1696,64,alpha=1.3
1697,103,alpha=1.3
1698,66,alpha=1.3
1699,80,alpha=1.3
1700,130,alpha=1.3
1701,99,alpha=1.3
1702,86,alpha=1.3
1703,67,alpha=1.3
1704,84,alpha=1.3
1705,88,alpha=1.3
1706,55,alpha=1.3
1707,108,alpha=1.3
1708,69,alpha=1.3
1709,74,alpha=1.3
1710,68,alpha=1.3
1711,169,alpha=1.3
1712,56,alpha=1.3
1713,111,alpha=1.3
1714,45,alpha=1.3
1715,332,alpha=1.3
1716,72,alpha=1.3
1717,109,alpha=1.3
1718,80,alpha=1.3
1719,14,alpha=1.3
1720,118,alpha=1.3
1721,72,alpha=1.3
1722,87,alpha=1.3
1723,73,alpha=1.3
1724,55,alpha=1.3
1725,73,alpha=1.3
1726,65,alpha=1.3
1727,74,alpha=1.3
1728,56,alpha=1.3
1729,101,alpha=1.3
1730,83,alpha=1.3
1731,79,alpha=1.3
1732,90,alpha=1.3
1733,106,alpha=1.3
1734,95,alpha=1.3
1735,709,alpha=1.3
1736,48,alpha=1.3
1737,119,alpha=1.3
1738,43,alpha=1.3
1739,103,alpha=1.3
1740,48,alpha=1.3
1741,54,alpha=1.3
1742,149,alpha=1.3
1743,80,alpha=1.3
1744,186,alpha=1.3
1745,92,alpha=1.3
1746,138,alpha=1.3
1747,93,alpha=1.3
1748,62,alpha=1.3
1749,86,alpha=1.3
1750,242,alpha=1.3
1751,80,alpha=1.3
1752,78,alpha=1.3
1753,94,alpha=1.3
1754,88,alpha=1.3
1755,89,alpha=1.3
1756,56,alpha=1.3
1757,38,alpha=1.3
1758,60,alpha=1.3
1759,132,alpha=1.3
1760,89,alpha=1.3
1761,86,alpha=1.3
1762,48,alpha=1.3
1763,57,alpha=1.3
1764,97,alpha=1.3
1765,113,alpha=1.3
1766,99,alpha=1.3
1767,101,alpha=1.3
1768,64,alpha=1.3
1769,63,alpha=1.3
1770,40,alpha=1.3
1771,73,alpha=1.3
1772,92,alpha=1.3
1773,102,alpha=1.3
1774,93,alpha=1.3
1775,131,alpha=1.3
1776,874,alpha=1.3
1777,111,alpha=1.3
1778,54,alpha=1.3
1779,84,alpha=1.3
1780,93,alpha=1.3
1781,103,alpha=1.3
1782,71,alpha=1.3
1783,70,alpha=1.3
1784,179,alpha=1.3
1785,106,alpha=1.3
1786,70,alpha=1.3
1787,84,alpha=1.3
1788,80,alpha=1.3
1789,124,alpha=1.3
1790,94,alpha=1.3
1791,87,alpha=1.3
1792,55,alpha=1.3
1793,100,alpha=1.3
1794,82,alpha=1.3
1795,105,alpha=1.3
1796,114,alpha=1.3
1797,59,alpha=1.3
1798,69,alpha=1.3
1799,93,alpha=1.3
1800,66,alpha=1.3
1801,117,alpha=1.3
1802,127,alpha=1.3
1803,98,alpha=1.3
1804,81,alpha=1.3
1805,64,alpha=1.3
1806,131,alpha=1.3
1807,101,alpha=1.3
1808,86,alpha=1.3
1809,51,alpha=1.3
1810,173,alpha=1.3
1811,88,alpha=1.3
1812,102,alpha=1.3
1813,269,alpha=1.3
1814,66,alpha=1.3
1815,60,alpha=1.3
1816,104,alpha=1.3
1817,39,alpha=1.3
1818,100,alpha=1.3
1819,55,alpha=1.3
1820,111,alpha=1.3
1821,83,alpha=1.3
1822,69,alpha=1.3
1823,60,alpha=1.3
1824,54,alpha=1.3
1825,71,alpha=1.3
1826,132,alpha=1.3
1827,110,alpha=1.3
1828,69,alpha=1.3
1829,70,alpha=1.3
1830,109,alpha=1.3
1831,83,alpha=1.3
1832,59,alpha=1.3
1833,61,alpha=1.3
1834,182,alpha=1.3
1835,127,alpha=1.3
1836,62,alpha=1.3
1837,85,alpha=1.3
1838,207,alpha=1.3
1839,73,alpha=1.3
1840,137,alpha=1.3
1841,43,alpha=1.3
1842,42,alpha=1.3
1843,62,alpha=1.3
1844,79,alpha=1.3
1845,74,alpha=1.3
1846,82,alpha=1.3
1847,127,alpha=1.3
1848,107,alpha=1.3
1849,57,alpha=1.3
1850,69,alpha=1.3
1851,125,alpha=1.3
1852,56,alpha=1.3
1853,7210,alpha=1.3
1854,107,alpha=1.3
1855,132,alpha=1.3
1856,111,alpha=1.3
1857,69,alpha=1.3
1858,138,alpha=1.3
1859,53,alpha=1.3
1860,78,alpha=1.3
1861,52,alpha=1.3
1862,113,alpha=1.3
1863,53,alpha=1.3
1864,137,alpha=1.3
1865,72,alpha=1.3
1866,69,alpha=1.3
1867,65,alpha=1.3
1868,56,alpha=1.3
1869,126,alpha=1.3
1870,322,alpha=1.3
1871,63,alpha=1.3
1872,182,alpha=1.3
1873,64,alpha=1.3
1874,89,alpha=1.3
1875,81,alpha=1.3
1876,107,alpha=1.3
1877,69,alpha=1.3
1878,93,alpha=1.3
1879,87,alpha=1.3
1880,50,alpha=1.3
1881,26,alpha=1.3
1882,59,alpha=1.3
1883,65,alpha=1.3
1884,54,alpha=1.3
1885,99,alpha=1.3
1886,144,alpha=1.3
1887,81,alpha=1.3
1888,76,alpha=1.3
1889,112,alpha=1.3
1890,93,alpha=1.3
1891,61,alpha=1.3
1892,114,alpha=1.3
1893,165,alpha=1.3
1894,109,alpha=1.3
1895,102,alpha=1.3
1896,78,alpha=1.3
1897,323,alpha=1.3
1898,83,alpha=1.3
1899,48,alpha=1.3
1900,70,alpha=1.3
1901,51,alpha=1.3
1902,98,alpha=1.3
1903,82,alpha=1.3
1904,76,alpha=1.3
1905,124,alpha=1.3
1906,86,alpha=1.3
1907,206,alpha=1.3
1908,103,alpha=1.3
1909,85,alpha=1.3
1910,63,alpha=1.3
1911,100,alpha=1.3
1912,55,alpha=1.3
1913,56,alpha=1.3
1914,52,alpha=1.3
1915,85,alpha=1.3
1916,85,alpha=1.3
1917,53,alpha=1.3
1918,98,alpha=1.3
1919,135,alpha=1.3
1920,78,alpha=1.3
1921,56,alpha=1.3
1922,73,alpha=1.3
1923,87,alpha=1.3
1924,92,alpha=1.3
1925,105,alpha=1.3
1926,111,alpha=1.3
1927,95,alpha=1.3
1928,55,alpha=1.3
1929,312,alpha=1.3
1930,113,alpha=1.3
1931,195,alpha=1.3
1932,152,alpha=1.3
1933,120,alpha=1.3
1934,56,alpha=1.3
1935,100,alpha=1.3
1936,43,alpha=1.3
1937,110,alpha=1.3
1938,50,alpha=1.3
1939,88,alpha=1.3
1940,38,alpha=1.3
1941,104,alpha=1.3
1942,56,alpha=1.3
1943,138,alpha=1.3
1944,59,alpha=1.3
1945,90,alpha=1.3
1946,109,alpha=1.3
1947,133,alpha=1.3
1948,46,alpha=1.3
1949,80,alpha=1.3
1950,184,alpha=1.3
1951,70,alpha=1.3
1952,107,alpha=1.3
1953,67,alpha=1.3
1954,86,alpha=1.3
1955,67,alpha=1.3
1956,80,alpha=1.3
1957,398,alpha=1.3
1958,70,alpha=1.3
1959,69,alpha=1.3
1960,116,alpha=1.3
1961,66,alpha=1.3
1962,79,alpha=1.3
1963,47,alpha=1.3
1964,75,alpha=1.3
1965,145,alpha=1.3
1966,260,alpha=1.3
1967,100,alpha=1.3
1968,61,alpha=1.3
1969,51,alpha=1.3
1970,105,alpha=1.3
1971,144,alpha=1.3
1972,142,alpha=1.3
1973,72,alpha=1.3
1974,57,alpha=1.3
1975,59,alpha=1.3
1976,96,alpha=1.3
1977,99,alpha=1.3
1978,85,alpha=1.3
1979,69,alpha=1.3
1980,64,alpha=1.3
1981,59,alpha=1.3
1982,99,alpha=1.3
1983,354,alpha=1.3
1984,58,alpha=1.3
1985,89,alpha=1.3
1986,38,alpha=1.3
1987,68,alpha=1.3
1988,53,alpha=1.3
1989,72,alpha=1.3
1990,766,alpha=1.3
1991,132,alpha=1.3
1992,80,alpha=1.3
1993,80,alpha=1.3
1994,76,alpha=1.3
1995,79,alpha=1.3
1996,124,alpha=1.3
1997,206,alpha=1.3
1998,63,alpha=1.3
1999,80,alpha=1.3
2000,94,alpha=1.3
2001,67,alpha=1.3
2002,95,alpha=1.3
2003,227,alpha=1.3
2004,37,alpha=1.3
2005,62,alpha=1.3
2006,72,alpha=1.3
2007,45,alpha=1.3
2008,99,alpha=1.3
2009,147,alpha=1.3
2010,108,alpha=1.3
2011,112,alpha=1.3
2012,145,alpha=1.3
2013,51,alpha=1.3
2014,84,alpha=1.3
2015,97,alpha=1.3
2016,64,alpha=1.3
2017,183,alpha=1.3
2018,53,alpha=1.3
2019,107,alpha=1.3
2020,75,alpha=1.3
2021,49,alpha=1.3
2022,76,alpha=1.3
2023,126,alpha=1.3
2024,96,alpha=1.3
2025,297,alpha=1.3
2026,93,alpha=1.3
2027,71,alpha=1.3
2028,52,alpha=1.3
2029,95,alpha=1.3
2030,140,alpha=1.3
2031,79,alpha=1.3
2032,86,alpha=1.3
2033,64,alpha=1.3
2034,103,alpha=1.3
2035,48,alpha=1.3
2036,161,alpha=1.3
2037,95,alpha=1.3
2038,69,alpha=1.3
2039,70,alpha=1.3
2040,128,alpha=1.3
2041,247,alpha=1.3
2042,59,alpha=1.3
2043,81,alpha=1.3
2044,67,alpha=1.3
2045,72,alpha=1.3
2046,82,alpha=1.3
2047,90,alpha=1.3
2048,42,alpha=1.3
2049,83,alpha=1.3
2050,38,alpha=1.3
2051,62,alpha=1.3
2052,132,alpha=1.3
2053,32,alpha=1.3
2054,161,alpha=1.3
2055,112,alpha=1.3
2056,109,alpha=1.3
2057,87,alpha=1.3
2058,105,alpha=1.3
2059,135,alpha=1.3
2060,64,alpha=1.3
2061,143,alpha=1.3
2062,164,alpha=1.3
2063,73,alpha=1.3
2064,160,alpha=1.3
2065,106,alpha=1.3
2066,91,alpha=1.3
2067,104,alpha=1.3
2068,92,alpha=1.3
2069,53,alpha=1.3
2070,77,alpha=1.3
2071,23,alpha=1.3
2072,111,alpha=1.3
2073,88,alpha=1.3
2074,87,alpha=1.3
2075,70,alpha=1.3
2076,46,alpha=1.3
2077,99,alpha=1.3
2078,46,alpha=1.3
2079,167,alpha=1.3
2080,167,alpha=1.3
2081,83,alpha=1.3
2082,60,alpha=1.3
2083,98,alpha=1.3
2084,95,alpha=1.3
2085,226,alpha=1.3
2086,154,alpha=1.3
2087,85,alpha=1.3
2088,105,alpha=1.3
2089,111,alpha=1.3
2090,54,alpha=1.3
2091,64,alpha=1.3
2092,56,alpha=1.3
2093,76,alpha=1.3
2094,112,alpha=1.3
2095,90,alpha=1.3
2096,83,alpha=1.3
2097,184,alpha=1.3
2098,81,alpha=1.3
2099,108,alpha=1.3
2100,51,alpha=1.3
2101,68,alpha=1.3
2102,86,alpha=1.3
2103,73,alpha=1.3
2104,51,alpha=1.3
2105,209,alpha=1.3
2106,52,alpha=1.3
2107,72,alpha=1.3
2108,102,alpha=1.3
2109,124,alpha=1.3
2110,92,alpha=1.3
2111,60,alpha=1.3
2112,79,alpha=1.3
2113,81,alpha=1.3
2114,66,alpha=1.3
2115,70,alpha=1.3
2116,94,alpha=1.3
2117,197,alpha=1.3
2118,62,alpha=1.3
2119,82,alpha=1.3
2120,70,alpha=1.3
2121,97,alpha=1.3
2122,75,alpha=1.3
2123,143,alpha=1.3
2124,259,alpha=1.3
2125,109,alpha=1.3
2126,114,alpha=1.3
2127,95,alpha=1.3
2128,83,alpha=1.3
2129,65,alpha=1.3
2130,50,alpha=1.3
2131,41,alpha=1.3
2132,143,alpha=1.3
2133,119,alpha=1.3
2134,94,alpha=1.3
2135,47,alpha=1.3
2136,61,alpha=1.3
2137,87,alpha=1.3
2138,82,alpha=1.3
2139,60,alpha=1.3
2140,1739,alpha=1.3
2141,562,alpha=1.3
2142,82,alpha=1.3
2143,59,alpha=1.3
2144,53,alpha=1.3
2145,250,alpha=1.3
2146,87,alpha=1.3
2147,108,alpha=1.3
2148,354,alpha=1.3
2149,79,alpha=1.3
2150,46,alpha=1.3
2151,49,alpha=1.3
2152,78,alpha=1.3
2153,84,alpha=1.3
2154,72,alpha=1.3
2155,57,alpha=1.3
2156,77,alpha=1.3
2157,42,alpha=1.3
2158,105,alpha=1.3
2159,70,alpha=1.3
2160,64,alpha=1.3
2161,44,alpha=1.3
2162,85,alpha=1.3
2163,89,alpha=1.3
2164,69,alpha=1.3
2165,56,alpha=1.3
2166,102,alpha=1.3
2167,98,alpha=1.3
2168,53,alpha=1.3
2169,94,alpha=1.3
2170,116,alpha=1.3
2171,288,alpha=1.3
2172,63,alpha=1.3
2173,78,alpha=1.3
2174,64,alpha=1.3
2175,209,alpha=1.3
2176,105,alpha=1.3
2177,55,alpha=1.3
2178,77,alpha=1.3
2179,83,alpha=1.3
2180,66,alpha=1.3
2181,88,alpha=1.3
2182,131,alpha=1.3
2183,51,alpha=1.3
2184,79,alpha=1.3
2185,70,alpha=1.3
2186,60,alpha=1.3
2187,60,alpha=1.3
2188,92,alpha=1.3
2189,72,alpha=1.3
2190,201,alpha=1.3
2191,118,alpha=1.3
2192,153,alpha=1.3
2193,133,alpha=1.3
2194,90,alpha=1.3
2195,85,alpha=1.3
2196,123,alpha=1.3
2197,728,alpha=1.3
2198,92,alpha=1.3
2199,70,alpha=1.3
2200,96,alpha=1.3
2201,68,alpha=1.3
2202,156,alpha=1.3
2203,99,alpha=1.3
2204,69,alpha=1.3
2205,58,alpha=1.3
2206,56,alpha=1.3
2207,45,alpha=1.3
2208,149,alpha=1.3
2209,92,alpha=1.3
2210,146,alpha=1.3
2211,107,alpha=1.3
2212,58,alpha=1.3
2213,58,alpha=1.3
2214,114,alpha=1.3
2215,49,alpha=1.3
2216,38,alpha=1.3
2217,64,alpha=1.3
2218,84,alpha=1.3
2219,81,alpha=1.3
2220,106,alpha=1.3
2221,141,alpha=1.3
2222,105,alpha=1.3
2223,691,alpha=1.3
2224,91,alpha=1.3
2225,71,alpha=1.3
2226,67,alpha=1.3
2227,67,alpha=1.3
2228,83,alpha=1.3
2229,163,alpha=1.3
2230,54,alpha=1.3
2231,146,alpha=1.3
2232,93,alpha=1.3
2233,119,alpha=1.3
2234,70,alpha=1.3
2235,134,alpha=1.3
2236,80,alpha=1.3
2237,318,alpha=1.3
2238,79,alpha=1.3
2239,60,alpha=1.3
2240,101,alpha=1.3
2241,89,alpha=1.3
2242,70,alpha=1.3
2243,47,alpha=1.3
2244,79,alpha=1.3
2245,63,alpha=1.3
2246,68,alpha=1.3
2247,238,alpha=1.3
2248,56,alpha=1.3
2249,55,alpha=1.3
2250,89,alpha=1.3
2251,39,alpha=1.3
2252,140,alpha=1.3
2253,101,alpha=1.3
2254,77,alpha=1.3
2255,58,alpha=1.3
2256,107,alpha=1.3
2257,50,alpha=1.3
2258,93,alpha=1.3
2259,103,alpha=1.3
2260,87,alpha=1.3
2261,63,alpha=1.3
2262,29,alpha=1.3
2263,79,alpha=1.3
2264,184,alpha=1.3
2265,78,alpha=1.3
2266,188,alpha=1.3
2267,90,alpha=1.3
2268,100,alpha=1.3
2269,76,alpha=1.3
2270,98,alpha=1.3
2271,93,alpha=1.3
2272,84,alpha=1.3
2273,75,alpha=1.3
2274,122,alpha=1.3
2275,71,alpha=1.3
2276,62,alpha=1.3
2277,52,alpha=1.3
2278,63,alpha=1.3
2279,93,alpha=1.3
2280,77,alpha=1.3
2281,57,alpha=1.3
2282,194,alpha=1.3
2283,80,alpha=1.3
2284,78,alpha=1.3
2285,47,alpha=1.3
2286,67,alpha=1.3
2287,212,alpha=1.3
2288,109,alpha=1.3
2289,144,alpha=1.3
2290,158,alpha=1.3
2291,113,alpha=1.3
2292,97,alpha=1.3
2293,91,alpha=1.3
2294,133,alpha=1.3
2295,82,alpha=1.3
2296,75,alpha=1.3
2297,35,alpha=1.3
2298,108,alpha=1.3
2299,107,alpha=1.3
2300,69,alpha=1.3
2301,46,alpha=1.3
2302,82,alpha=1.3
2303,56,alpha=1.3
2304,57,alpha=1.3
2305,58,alpha=1.3
2306,118,alpha=1.3
2307,75,alpha=1.3
2308,113,alpha=1.3
2309,158,alpha=1.3
2310,82,alpha=1.3
2311,80,alpha=1.3
2312,90,alpha=1.3
2313,69,alpha=1.3
2314,346,alpha=1.3
2315,237,alpha=1.3
2316,77,alpha=1.3
2317,64,alpha=1.3
2318,58,alpha=1.3
2319,95,alpha=1.3
2320,81,alpha=1.3
2321,103,alpha=1.3
2322,111,alpha=1.3
2323,82,alpha=1.3
2324,84,alpha=1.3
2325,38,alpha=1.3
2326,107,alpha=1.3
2327,82,alpha=1.3
2328,160,alpha=1.3
2329,125,alpha=1.3
2330,72,alpha=1.3
2331,323,alpha=1.3
2332,57,alpha=1.3
2333,59,alpha=1.3
2334,144,alpha=1.3
2335,122,alpha=1.3
2336,94,alpha=1.3
2337,120,alpha=1.3
2338,88,alpha=1.3
2339,73,alpha=1.3
2340,222,alpha=1.3
2341,14,alpha=1.3
2342,59,alpha=1.3
2343,53,alpha=1.3
2344,110,alpha=1.3
2345,74,alpha=1.3
2346,88,alpha=1.3
2347,101,alpha=1.3
2348,93,alpha=1.3
2349,76,alpha=1.3
2350,119,alpha=1.3
2351,70,alpha=1.3
2352,55,alpha=1.3
2353,74,alpha=1.3
2354,94,alpha=1.3
2355,422,alpha=1.3
2356,52,alpha=1.3
2357,70,alpha=1.3
2358,42,alpha=1.3
2359,82,alpha=1.3
2360,60,alpha=1.3
2361,93,alpha=1.3
2362,56,alpha=1.3
2363,65,alpha=1.3
2364,136,alpha=1.3
2365,78,alpha=1.3
2366,149,alpha=1.3
2367,85,alpha=1.3
2368,77,alpha=1.3
2369,62,alpha=1.3
2370,78,alpha=1.3
2371,1049,alpha=1.3
2372,61,alpha=1.3
2373,58,alpha=1.3
2374,126,alpha=1.3
2375,171,alpha=1.3
2376,80,alpha=1.3
2377,60,alpha=1.3
2378,88,alpha=1.3
2379,70,alpha=1.3
2380,210,alpha=1.3
2381,87,alpha=1.3
2382,117,alpha=1.3
2383,62,alpha=1.3
2384,75,alpha=1.3
